DRV-501:Crown Victoria:12669397.00
VQF-468:Toyota Landcruiser:9035053.00
WGJ-435:Volvo Wagon:13201403.00
TCD-112:Ford Mustang 65:5010313.00
RSE-032:Camión Ford 350:6597143.00
WJO-529:Toyota Landcruiser:11271288.00
GAN-553:Ford pickup F100:8797618.00
MNK-574:Ford  Van:5454169.00
CFM-446:Ford pickup F100:10349477.00
ZCV-204:Ford pickup F100:8043621.00
MVY-013:Bus Escolar:8065061.50
VSG-512:Plymouth Cuda:14293056.00
NKR-902:Mazda Miata:7180408.50
IBF-445:Mitsubish Eclipse:12377432.00
JRZ-592:Volvo Wagon:7287649.00
ZMI-172:Ford pickup F100:8984107.00
QBF-624:Range Rover:11795569.00
MXA-947:Volvo Wagon:14453360.00
KXJ-315:BMW 5 Series:6753509.00
CMI-877:Ford  Van:6498633.50
UJB-087:Ford pickup F100:11673844.00
RRH-042:Volvo Wagon:13890942.00
DGF-383:Crown Victoria:10035729.00
WVU-659:Ford pickup F100:5318967.50
ICJ-180:Chevy Pickup:9590683.00
STP-194:Camión Ford 350:14635178.00
TEM-659:Ford  Van:10371983.00
UIC-321:Range Rover:11461464.00
FAT-002:Volvo Wagon:10755435.00
ZEY-968:Ford  Van:6175173.50
BPA-655:Jeep Cherokee:5773030.50
WES-123:Ford Mustang 65:12544791.00
KNO-471:Caprice Classic:7656512.00
HFQ-907:BMW 5 Series:8468517.00
JJU-988:Chevy Van:8339509.00
ABX-346:Volvo Wagon:12797755.00
EIH-845:Chevy Van:10605837.00
TFR-890:Jeep Cherokee:5158129.00
JVH-276:Chevy Van:5149238.00
RXB-058:Chevy Van:13940351.00
DEQ-571:Ford Mustang 65:8266681.50
KAH-303:Ford  Van:12013872.00
DZR-856:Plymouth Cuda:10853666.00
PQJ-142:Range Rover:14362618.00
KOF-175:Camión Ford 350:10881579.00
NXN-522:Jeep Cherokee:14800725.00
FQE-737:Crown Victoria:5658551.00
KKD-860:Toyota Landcruiser:9618309.00
QRF-318:Caprice Classic:10310786.00
RBH-822:Ford Mustang 65:7366679.50
XKG-213:Range Rover:6973093.50
TIL-439:Mazda Miata:9911557.00
OSK-759:BMW 5 Series:9687675.00
ZTC-203:Crown Victoria:12089945.00
TZE-923:Mazda Miata:10323620.00
SZL-189:Ford Mustang 65:6477410.00
QOF-156:Ford Mustang 65:8452070.00
LLT-474:Chevy Pickup:8855584.00
LOM-790:Caprice Classic:12408897.00
ZEU-819:Chevy Van:8207193.50
NNW-012:Bus Escolar:10196313.00
RHB-474:Camión Ford 350:14742654.00
ALW-046:Ford  Van:11838108.00
UMH-846:Crown Victoria:11246571.00
DNZ-374:Ford  Van:14718765.00
TBV-458:Chevy Pickup:11367276.00
GNN-712:Crown Victoria:6551651.50
SLU-104:Plymouth Cuda:5814496.00
XBP-655:Ford pickup F100:5421962.00
PXT-174:Mitsubish Eclipse:11390054.00
XER-038:Toyota Landcruiser:14084443.00
HRG-303:Mazda Miata:11257266.00
JFQ-876:Jeep Cherokee:6759285.50
PYM-231:Plymouth Cuda:7514455.00
HYG-671:Toyota Landcruiser:12811249.00
WAM-930:Caprice Classic:14627025.00
IPP-037:Sedan:9409285.00
SXE-004:Ford pickup F100:8042405.50
JOZ-177:Range Rover:7247782.50
USO-175:Toyota Landcruiser:13284820.00
DLE-426:Crown Victoria:8134354.50
NMZ-592:Plymouth Cuda:13476771.00
WVK-556:Jeep Cherokee:6742094.50
ISM-123:Jeep Cherokee:7285731.00
TKU-900:Range Rover:13776285.00
OWD-419:Mazda Miata:12309250.00
UDP-377:Toyota Landcruiser:12418054.00
MFF-754:Ford pickup F100:5532066.00
VVG-891:Ford Mustang 65:9402368.00
ZOY-156:Ford pickup F100:6323806.50
VSR-544:Mitsubish Eclipse:11538229.00
RWR-227:Camión Ford 350:9924102.00
OTZ-484:Sedan:14503749.00
ZXZ-561:Ford  Van:13162019.00
VNA-296:Range Rover:7509400.00
NXU-762:Camión Ford 350:14034819.00
AXQ-835:Ford pickup F100:12131954.00
MRV-076:Range Rover:10185085.00
DNX-011:Caprice Classic:11496060.00
BLM-673:Chevy Van:13534887.00
HMP-503:Chevy Pickup:13996966.00
ASQ-731:Ford Mustang 65:9018270.00
RHN-841:Chevy Pickup:10428037.00
QAF-330:Bus Escolar:5838519.00
OSG-601:Mazda Miata:6459192.00
WUV-292:Bus Escolar:11879021.00
NFM-940:Mazda Miata:10133553.00
ASJ-474:Ford pickup F100:5917434.50
EJY-150:Jeep Cherokee:7140436.50
WBP-822:Volvo Wagon:9181489.00
NXU-993:Crown Victoria:14514936.00
AIJ-884:Mitsubish Eclipse:6477371.00
UCD-313:Mazda Miata:11860759.00
KHV-652:Mazda Miata:9669101.00
DGZ-059:Range Rover:14760135.00
GIK-075:Range Rover:5228557.50
QEX-755:Crown Victoria:13130969.00
WQP-480:Mazda Miata:9760410.00
ILB-830:Bus Escolar:9692133.00
JWR-147:Mazda Miata:12656893.00
WRV-426:Camión Ford 350:8479724.00
HYO-100:Jeep Cherokee:6835353.00
MGG-827:Bus Escolar:9630609.00
PDV-985:Caprice Classic:5324868.50
GWD-544:Chevy Van:11614783.00
LFY-421:Chevy Van:13185914.00
JBO-670:Jeep Cherokee:7976497.50
EDJ-073:Mitsubish Eclipse:12313971.00
GWM-731:Chevy Van:10276627.00
JMF-650:Mitsubish Eclipse:8494999.00
CXP-899:Camión Ford 350:7434732.00
APD-798:Plymouth Cuda:11890375.00
TEZ-035:Caprice Classic:13149994.00
ZAI-506:Camión Ford 350:10518996.00
PEA-502:Toyota Landcruiser:11777338.00
WVV-875:Ford Mustang 65:6185648.50
RDN-063:Bus Escolar:12031619.00
JAF-467:Plymouth Cuda:10544209.00
YPV-084:Chevy Van:5932094.50
IXP-047:Toyota Landcruiser:9791963.00
VZC-438:Caprice Classic:6110312.00
VIB-516:Toyota Landcruiser:12745532.00
FPB-001:Ford  Van:12847841.00
BJL-409:Crown Victoria:10706259.00
XRK-245:Ford pickup F100:13805865.00
WYV-955:Volvo Wagon:5218198.50
ECW-226:Ford pickup F100:11438856.00
ABU-193:Sedan:5336833.00
ALC-599:Volvo Wagon:13036371.00
XPT-517:Jeep Cherokee:7920036.50
WDP-072:Volvo Wagon:8962809.00
IEX-359:Chevy Pickup:6788663.50
JGB-328:Camión Ford 350:5948566.00
LWQ-669:Ford Mustang 65:5233320.50
CQO-889:Plymouth Cuda:11559419.00
DON-647:Sedan:7074171.00
ZGE-202:Chevy Pickup:8571844.00
CAF-792:Mazda Miata:7108589.00
WUX-775:Crown Victoria:14983909.00
CNO-627:BMW 5 Series:9682796.00
AQL-187:Mazda Miata:11747772.00
UXT-719:Mitsubish Eclipse:12857390.00
TRT-427:Jeep Cherokee:8930901.00
HYZ-574:Chevy Van:12610344.00
BEW-995:Chevy Van:14769354.00
LSN-563:Ford  Van:10496397.00
ZIX-202:Jeep Cherokee:10971946.00
GOX-906:Toyota Landcruiser:12359012.00
WPB-810:Range Rover:11070998.00
TDE-447:Ford  Van:13015001.00
ASR-092:Plymouth Cuda:9646831.00
VJF-809:Crown Victoria:13998867.00
OYT-793:Caprice Classic:8190739.00
MMC-819:BMW 5 Series:8231319.50
PZH-527:Toyota Landcruiser:12995225.00
DAX-197:Ford Mustang 65:5817214.50
TVF-715:Bus Escolar:9010007.00
ANN-148:Mazda Miata:9048466.00
VSP-043:Bus Escolar:6402843.00
JAV-388:Range Rover:13108991.00
SAG-856:Chevy Pickup:9861569.00
EAT-581:Caprice Classic:10752012.00
WDT-358:Crown Victoria:14739820.00
YUF-760:Jeep Cherokee:8199032.50
BPG-627:Ford  Van:6565259.00
TXZ-505:Crown Victoria:7769916.00
SAG-292:Sedan:6577463.50
AKP-649:Ford Mustang 65:5839119.00
NIC-702:Volvo Wagon:6855238.00
DEK-276:Ford Mustang 65:6194052.00
SJS-668:Bus Escolar:9957844.00
GCI-604:Range Rover:6621902.00
TGI-845:Bus Escolar:11316960.00
RAV-479:Ford  Van:13950653.00
IPB-945:Chevy Van:11145660.00
RYK-735:Camión Ford 350:7683256.00
VPZ-316:Volvo Wagon:14525474.00
QUG-371:Toyota Landcruiser:12700270.00
TVB-236:Mazda Miata:14377423.00
QIT-090:Chevy Van:6868556.50
QEB-779:Ford  Van:10346015.00
UUT-595:Bus Escolar:11490544.00
JSW-747:Mazda Miata:12872619.00
DOC-052:BMW 5 Series:12757560.00
LVX-284:Range Rover:11211794.00
FJD-197:Plymouth Cuda:12631543.00
NQA-948:Chevy Pickup:14767546.00
IBP-933:Volvo Wagon:5818661.50
EZZ-946:Bus Escolar:10904968.00
ZTU-955:Mazda Miata:6814765.00
EFZ-599:Jeep Cherokee:6009392.00
ARG-303:Plymouth Cuda:6410659.50
IDF-778:Chevy Van:9072295.00
OEQ-078:Sedan:6259710.50
ACL-005:Toyota Landcruiser:8631835.00
FPK-295:Plymouth Cuda:10023927.00
SSZ-453:Toyota Landcruiser:6882573.00
PVD-362:Caprice Classic:6838838.00
JQT-410:Ford  Van:9821850.00
SXR-641:Camión Ford 350:13585418.00
XWP-427:Volvo Wagon:9869949.00
QQD-393:Ford pickup F100:5185444.50
YTS-181:Chevy Pickup:9983545.00
CEE-530:Plymouth Cuda:12139191.00
WIQ-111:Chevy Van:14398373.00
TBB-630:Ford pickup F100:14538406.00
VQL-689:Crown Victoria:7228506.00
CKM-441:Plymouth Cuda:11654378.00
MIK-643:BMW 5 Series:8742168.00
KLX-758:Jeep Cherokee:6069542.50
MNB-342:Range Rover:7413267.50
RSZ-086:Jeep Cherokee:8374158.50
ZSA-403:Ford Mustang 65:11344209.00
VNG-333:Sedan:12186394.00
WTF-304:Caprice Classic:13958389.00
DXT-050:Chevy Pickup:9110507.00
VKY-875:Range Rover:8307486.00
COY-496:Volvo Wagon:8350183.50
LND-490:Camión Ford 350:6865021.50
XYD-405:Sedan:14641992.00
ZXT-740:Chevy Pickup:8638127.00
QIA-593:Ford Mustang 65:8428890.00
XMY-841:Ford  Van:14726457.00
BDV-168:Bus Escolar:14907651.00
STK-187:Ford Mustang 65:12191123.00
CTA-003:Mitsubish Eclipse:10223662.00
WLV-358:Bus Escolar:12282946.00
XOT-537:Toyota Landcruiser:7291509.50
MQG-339:Ford Mustang 65:12974968.00
SVN-820:Toyota Landcruiser:12778911.00
NPK-041:Jeep Cherokee:12238227.00
SMY-021:Caprice Classic:6661675.50
UKA-138:Toyota Landcruiser:11189991.00
REX-826:Chevy Van:14388780.00
HIV-745:Camión Ford 350:5527347.50
AZF-213:Crown Victoria:14554240.00
VZC-287:Ford Mustang 65:8092903.50
WFJ-083:BMW 5 Series:12982222.00
QPX-019:Camión Ford 350:7422333.50
YMK-083:Bus Escolar:5187002.00
ICW-181:Caprice Classic:11548483.00
KAT-235:Mitsubish Eclipse:9909413.00
EKC-233:Ford pickup F100:9446672.00
UVK-614:Chevy Pickup:8139351.00
NER-333:Chevy Van:5198908.50
JUB-635:Ford Mustang 65:11820442.00
YTU-302:Sedan:11139963.00
BAN-248:Mitsubish Eclipse:12383567.00
AKH-373:Toyota Landcruiser:6544891.50
CFU-474:Caprice Classic:13951315.00
FRA-396:Mitsubish Eclipse:6974729.00
QSE-059:Range Rover:5159131.50
IHZ-061:Caprice Classic:6475486.50
JYC-130:Bus Escolar:13219991.00
RVY-541:Toyota Landcruiser:10395469.00
WSE-461:Mitsubish Eclipse:5184781.50
MAB-111:Chevy Pickup:13110166.00
DXQ-594:Range Rover:6247354.00
HBF-717:Mazda Miata:13523438.00
LAL-124:Caprice Classic:5975226.00
MDV-636:Ford Mustang 65:6429223.50
OTZ-421:Ford Mustang 65:5881556.00
EHG-300:Ford Mustang 65:8744940.00
CVP-336:Volvo Wagon:5291573.00
VVL-145:Mazda Miata:11401635.00
IQM-575:Sedan:5358570.50
WHF-835:Ford Mustang 65:8542552.00
KYU-768:Ford Mustang 65:10233859.00
RYQ-152:Sedan:6620108.50
XRK-624:Toyota Landcruiser:9827040.00
SSZ-023:Caprice Classic:10520126.00
HJL-919:Sedan:8623132.00
XZZ-421:Camión Ford 350:7990476.50
VST-012:Sedan:6669556.00
YEY-244:Volvo Wagon:14316994.00
VJR-030:Plymouth Cuda:13752801.00
BWR-209:Sedan:9467333.00
SFX-840:Jeep Cherokee:12009274.00
FQP-715:Mitsubish Eclipse:10060261.00
XEZ-228:Ford pickup F100:9841398.00
TEP-710:Sedan:11172134.00
FNS-664:Volvo Wagon:5317840.50
BQO-110:Mazda Miata:6331501.00
GDH-497:Caprice Classic:12790944.00
YJM-031:Bus Escolar:14611112.00
QRH-203:Toyota Landcruiser:5643712.00
YQH-064:Mitsubish Eclipse:6167552.50
NKL-512:Toyota Landcruiser:7313064.50
PSE-981:Ford Mustang 65:10848490.00
UWR-817:Toyota Landcruiser:14797071.00
JGE-062:BMW 5 Series:5078666.00
RLS-869:Plymouth Cuda:14044485.00
RCG-428:Mazda Miata:14270583.00
RPX-838:Chevy Van:14486314.00
DDU-747:Toyota Landcruiser:14895324.00
GSX-968:Ford pickup F100:6923285.00
XLU-126:Crown Victoria:6505935.50
HBU-697:Mazda Miata:8854554.00
WEV-298:BMW 5 Series:8633182.00
NHD-113:Mazda Miata:9582670.00
TFD-092:Plymouth Cuda:14417464.00
ISX-242:Ford pickup F100:8028993.00
LDP-499:Chevy Pickup:11210461.00
FTR-301:Sedan:8523747.00
JMW-277:Camión Ford 350:10133128.00
NKK-966:Camión Ford 350:7884116.50
VWO-881:Mazda Miata:8103757.00
XZJ-017:Ford Mustang 65:13560433.00
FST-052:Mazda Miata:6420586.00
RNA-322:Mazda Miata:9783443.00
EAW-911:Toyota Landcruiser:5118037.00
DKD-219:Jeep Cherokee:12087843.00
RLJ-174:Jeep Cherokee:7228363.00
AFS-251:Caprice Classic:7798515.50
FDR-426:Ford  Van:10110165.00
BQR-163:Ford pickup F100:10058431.00
WWM-537:Jeep Cherokee:14208657.00
YQP-488:Mazda Miata:6495351.00
AVL-349:Chevy Pickup:12499995.00
PLS-182:Caprice Classic:9857783.00
BZG-461:Bus Escolar:12771148.00
UJC-622:Plymouth Cuda:11544649.00
BCO-503:Bus Escolar:5667890.50
TUV-592:Mazda Miata:7842234.00
HNL-962:Ford Mustang 65:10972215.00
PSC-897:Mitsubish Eclipse:6294336.00
VSN-805:Volvo Wagon:10028221.00
JIK-366:Sedan:8920553.00
FWW-804:Caprice Classic:8550588.00
DLO-016:Mazda Miata:5804509.50
KPX-424:Range Rover:7149344.50
SPX-323:Ford Mustang 65:7296746.00
ECJ-257:Caprice Classic:14363793.00
EMT-318:Range Rover:8870938.00
LHA-672:Ford  Van:7210790.00
VDU-140:Range Rover:10900804.00
CYV-667:Sedan:8027103.50
HBF-495:Jeep Cherokee:5330192.00
WAA-522:Toyota Landcruiser:5279386.50
JVE-887:Crown Victoria:9054019.00
SGN-308:Ford pickup F100:7346166.50
XLT-807:Crown Victoria:6715225.00
UEM-045:Volvo Wagon:6289021.50
IIP-100:Volvo Wagon:5438031.50
GPF-244:Ford pickup F100:10451809.00
WHD-803:Sedan:12657743.00
MGX-970:Toyota Landcruiser:11951668.00
JHF-422:Chevy Pickup:7385432.50
VLU-283:Chevy Van:10648243.00
QSP-603:Ford Mustang 65:10497013.00
QMK-350:Sedan:9468325.00
KQI-685:Chevy Van:7186515.00
ZAZ-835:Mitsubish Eclipse:10940839.00
GFR-252:BMW 5 Series:12236418.00
SDP-220:Range Rover:5893560.50
RKH-594:Crown Victoria:8022270.00
NHU-883:Mazda Miata:13699621.00
POH-179:Ford Mustang 65:8761951.00
DYR-397:Bus Escolar:14302731.00
EFG-175:BMW 5 Series:5625018.00
VWC-629:Sedan:11577040.00
NYA-293:Mazda Miata:12669173.00
ILJ-323:Ford  Van:14829532.00
NFO-276:Range Rover:9403064.00
LNE-758:Mazda Miata:10420656.00
UOI-790:Ford pickup F100:12487463.00
NDP-745:Mitsubish Eclipse:6833240.50
USE-536:Volvo Wagon:6272200.50
DIM-610:Crown Victoria:11740063.00
PZQ-503:Range Rover:13087475.00
NKJ-905:Volvo Wagon:13951453.00
HBJ-564:Sedan:8895236.00
UWM-991:Chevy Pickup:13819144.00
ENA-288:Jeep Cherokee:13111786.00
GEI-272:Mitsubish Eclipse:5685105.00
HLP-999:Chevy Van:13227560.00
WIS-745:Bus Escolar:7950452.50
CIW-916:Ford  Van:8517396.00
WRS-587:BMW 5 Series:10653749.00
FEE-119:Mazda Miata:13795355.00
IPU-810:Plymouth Cuda:9569480.00
KIF-505:Sedan:5320679.50
GTL-150:Caprice Classic:8169940.00
EMW-247:Chevy Van:7954420.00
HCP-410:Range Rover:12057718.00
JXE-341:Caprice Classic:7367071.50
YRW-461:Sedan:6427876.50
QZD-174:Mazda Miata:13964215.00
NMM-651:Sedan:7441796.50
CKG-564:Chevy Pickup:8115118.50
EEZ-831:Mitsubish Eclipse:11815628.00
CVC-820:Chevy Van:13543798.00
MIK-956:Bus Escolar:13779198.00
BDG-665:Volvo Wagon:7280102.00
SFQ-033:Ford  Van:5295022.50
DDG-311:Bus Escolar:6233502.50
LOP-924:Ford pickup F100:11363745.00
QWZ-241:Camión Ford 350:5411292.50
KRE-791:Camión Ford 350:6586000.50
ILN-456:Mazda Miata:5826633.50
ESZ-316:Volvo Wagon:11563359.00
NQB-980:BMW 5 Series:5469889.50
UFY-740:Chevy Van:14007875.00
NKF-002:BMW 5 Series:5686325.00
ZBP-172:BMW 5 Series:14755603.00
WAD-611:Sedan:13874720.00
KVR-895:Ford  Van:10589153.00
ZUM-005:Toyota Landcruiser:7067993.00
QUG-302:Crown Victoria:10480590.00
GRO-384:Plymouth Cuda:7478434.00
HXB-146:Ford  Van:11264784.00
KDL-466:Ford pickup F100:10410084.00
LUR-492:Plymouth Cuda:8452257.00
XXP-738:Bus Escolar:5015256.50
TBV-264:Toyota Landcruiser:11437810.00
PBO-271:Camión Ford 350:10960775.00
WGP-849:Jeep Cherokee:6194226.50
VSC-251:Ford pickup F100:13469280.00
ERN-811:Caprice Classic:14477150.00
GNZ-965:Ford Mustang 65:5881951.50
VRJ-364:Ford Mustang 65:11719152.00
FUR-785:Toyota Landcruiser:5922176.00
EQX-388:Mazda Miata:5393549.00
JAA-960:Ford Mustang 65:9763584.00
UWU-334:Chevy Pickup:13279231.00
FMI-194:BMW 5 Series:6724723.50
BCM-895:Jeep Cherokee:13939172.00
OXI-197:Chevy Van:11443853.00
QKD-989:Toyota Landcruiser:10327993.00
LWF-423:Ford pickup F100:11200115.00
MCE-460:BMW 5 Series:12743790.00
YCK-980:Chevy Pickup:12126525.00
LWN-380:Ford pickup F100:9242133.00
XQT-103:Ford Mustang 65:9950305.00
MQY-167:Bus Escolar:8201775.00
USP-673:BMW 5 Series:7380404.00
ETN-989:Chevy Van:7797072.00
PAX-634:Sedan:6004255.00
BAY-772:Chevy Pickup:9034054.00
ZZG-734:Ford Mustang 65:14160420.00
GLL-037:Mitsubish Eclipse:12979307.00
TSO-116:BMW 5 Series:14568497.00
SXY-413:Camión Ford 350:5026072.50
IGW-677:Mitsubish Eclipse:6022206.50
FOB-628:Mazda Miata:10783584.00
ODE-681:Chevy Pickup:13658418.00
AUZ-219:Ford Mustang 65:8583364.00
GFC-902:Plymouth Cuda:14621011.00
UAW-084:Ford  Van:6187935.50
PHD-449:Ford Mustang 65:14275449.00
UXQ-980:Camión Ford 350:9070653.00
GNC-270:Chevy Pickup:10018608.00
BJO-976:Jeep Cherokee:8866331.00
ZNU-357:Ford pickup F100:13408811.00
PMG-456:Chevy Van:11110395.00
ESA-875:Volvo Wagon:8952986.00
WZU-661:Bus Escolar:5211598.00
RUB-148:Toyota Landcruiser:9838141.00
JSP-832:Chevy Pickup:11186378.00
XQK-618:Mitsubish Eclipse:9923864.00
UGQ-446:Toyota Landcruiser:5827971.00
LDH-907:Jeep Cherokee:5436593.00
MQG-888:Chevy Van:8669707.00
MUK-659:Jeep Cherokee:10933252.00
EFU-688:Ford pickup F100:12075723.00
AZG-073:Plymouth Cuda:8807416.00
YQC-754:Mitsubish Eclipse:10391569.00
GYP-882:Mazda Miata:6836863.50
LZQ-283:Sedan:11202273.00
IWW-112:Camión Ford 350:8605398.00
WMX-394:BMW 5 Series:8755159.00
KZA-211:Range Rover:8137004.00
EYX-035:Bus Escolar:13779912.00
KTT-591:Sedan:12326943.00
OQG-516:Chevy Pickup:11803397.00
PRU-781:Mazda Miata:8884957.00
BHB-389:Plymouth Cuda:5198758.50
RUV-685:Ford Mustang 65:10070513.00
FTZ-336:Mitsubish Eclipse:13622948.00
IRS-171:Sedan:7293482.00
KHF-222:Sedan:9776291.00
AIN-980:Toyota Landcruiser:8680609.00
UIL-193:Ford pickup F100:5896797.50
ZVN-797:Jeep Cherokee:11068427.00
AVP-200:Toyota Landcruiser:6172282.00
JQA-263:Ford Mustang 65:8760506.00
SVQ-617:Toyota Landcruiser:5051985.00
NNW-424:Plymouth Cuda:13153808.00
HKN-346:Sedan:9763472.00
HMD-985:Range Rover:9456601.00
IBH-472:Ford pickup F100:10435512.00
UKT-085:Camión Ford 350:8105669.50
ZVN-449:Caprice Classic:8247447.50
MLR-391:Ford pickup F100:14155118.00
EET-942:Plymouth Cuda:7579424.50
RAH-566:Range Rover:11502334.00
KEB-813:Bus Escolar:10619447.00
VGY-738:Chevy Pickup:5769364.00
BVM-507:Chevy Van:12812202.00
UCG-369:Toyota Landcruiser:14702134.00
BAZ-245:Plymouth Cuda:13374692.00
TUA-161:Caprice Classic:11504709.00
XDG-080:Caprice Classic:12559600.00
CAB-790:Mazda Miata:14015087.00
BWF-430:Camión Ford 350:11928291.00
WSG-589:Chevy Van:7450541.50
BMT-955:Bus Escolar:11247739.00
ORK-463:Chevy Van:9884435.00
ESE-578:Bus Escolar:12293405.00
PZE-494:Mitsubish Eclipse:7086055.00
XZY-445:Mazda Miata:5503870.00
FMN-970:Mitsubish Eclipse:11511164.00
SVO-572:Ford pickup F100:6561399.00
HIU-179:Bus Escolar:6615514.00
YCB-461:Sedan:9905803.00
PAU-304:Chevy Van:8533704.00
HXG-914:Ford Mustang 65:8123722.00
SCQ-408:Mazda Miata:6143256.50
XEM-539:Crown Victoria:9130474.00
ZFH-966:Crown Victoria:12213141.00
NZX-732:Toyota Landcruiser:6813978.00
HVO-366:Chevy Pickup:8691835.00
WVC-175:Chevy Van:5704665.00
SIT-394:Ford Mustang 65:7410375.00
LDF-833:Bus Escolar:14227896.00
FMZ-813:Toyota Landcruiser:9326804.00
ENG-903:Chevy Van:12476855.00
QMC-693:Ford  Van:6144137.00
MIF-771:Mitsubish Eclipse:9200869.00
QKV-872:Crown Victoria:13971942.00
UDX-846:Toyota Landcruiser:10950705.00
DRS-108:Ford Mustang 65:10225269.00
ETH-896:Chevy Pickup:13351517.00
CRK-892:Chevy Van:12408547.00
KQP-821:Ford  Van:14585689.00
WRN-840:Bus Escolar:8599421.00
UQN-733:Ford  Van:7610235.00
AQG-999:Jeep Cherokee:12105264.00
QHF-941:Ford pickup F100:8291387.50
WWF-395:Caprice Classic:14947653.00
FNL-586:Crown Victoria:14758181.00
IFX-225:Sedan:11345948.00
XWT-300:Crown Victoria:11939428.00
YXG-842:Caprice Classic:10827215.00
TAG-662:Mazda Miata:10620980.00
LLH-609:Crown Victoria:10219244.00
UHH-839:Jeep Cherokee:12386066.00
XZF-327:Mitsubish Eclipse:5697176.00
UHQ-451:Mitsubish Eclipse:10136585.00
QVQ-671:Chevy Pickup:11337763.00
LYK-891:Sedan:6506507.00
CJF-312:Crown Victoria:8174105.50
PYK-119:Chevy Van:5707792.50
TSM-580:Plymouth Cuda:5536214.50
ALC-952:Caprice Classic:13146851.00
PBA-733:Crown Victoria:11575736.00
HBB-401:Chevy Van:6959283.50
VRG-673:Volvo Wagon:14166198.00
TZT-325:Volvo Wagon:5284709.50
PBO-942:Caprice Classic:13800206.00
HYD-203:Sedan:5333023.00
ZHN-754:Jeep Cherokee:10220185.00
KHR-687:Ford Mustang 65:9725863.00
TAK-123:Chevy Pickup:13735983.00
FZU-238:Ford pickup F100:6255644.50
CQA-605:Ford Mustang 65:5398225.00
VSC-645:BMW 5 Series:6703424.50
PPJ-882:Camión Ford 350:8344059.50
GDK-595:Mazda Miata:13487496.00
DWT-147:Plymouth Cuda:11538506.00
NTZ-931:Mitsubish Eclipse:6096122.00
SMU-671:Crown Victoria:12486384.00
GDM-163:Volvo Wagon:7305736.50
FZA-676:Plymouth Cuda:14157722.00
LWE-702:Chevy Van:12377132.00
TNJ-461:Sedan:9002494.00
GXB-922:Ford  Van:12469560.00
HTC-040:Sedan:7871929.00
WMQ-873:Chevy Pickup:11372562.00
XAZ-513:Jeep Cherokee:9273885.00
GMH-470:Toyota Landcruiser:14323890.00
UAC-203:Crown Victoria:5867141.00
WSU-614:Mazda Miata:6219967.00
LCO-549:Chevy Van:14292087.00
MFG-221:Toyota Landcruiser:8264063.50
FKI-284:Bus Escolar:6253971.50
DYG-233:Volvo Wagon:7271355.50
MUJ-973:BMW 5 Series:12148120.00
NYM-817:Ford pickup F100:13918819.00
FFN-066:Chevy Van:11789984.00
PYY-931:Volvo Wagon:12797670.00
YDU-644:Mitsubish Eclipse:14031760.00
LJU-516:Jeep Cherokee:13971363.00
XLK-400:Caprice Classic:7306197.50
AEQ-334:Jeep Cherokee:6638176.00
PYA-049:Crown Victoria:5219019.00
HVM-453:Ford  Van:13405953.00
UGX-831:Jeep Cherokee:10864251.00
IGR-668:Plymouth Cuda:5202542.00
UBH-293:Ford pickup F100:6333707.00
DPT-695:Volvo Wagon:5189063.50
VXR-102:Jeep Cherokee:9835785.00
NEA-100:Volvo Wagon:9263588.00
CSB-001:Camión Ford 350:8677013.00
UDU-778:Chevy Pickup:10474522.00
SFR-741:Mitsubish Eclipse:5771083.50
ICE-315:Plymouth Cuda:6707415.00
IFI-346:BMW 5 Series:9965606.00
VHZ-505:Volvo Wagon:5630877.50
TTN-296:Plymouth Cuda:7267626.50
SKQ-897:Ford pickup F100:6024000.50
ALQ-411:Crown Victoria:11177179.00
KPL-505:Volvo Wagon:7956608.00
GVB-142:Camión Ford 350:9544998.00
RBA-681:Sedan:14815721.00
NQH-679:BMW 5 Series:10832659.00
NAS-559:Volvo Wagon:9299712.00
VMA-274:Ford Mustang 65:8955776.00
OKD-451:Mazda Miata:7938575.50
TPR-552:Mazda Miata:12104099.00
IKQ-830:BMW 5 Series:11796310.00
ORL-318:Caprice Classic:12956367.00
GYC-703:Volvo Wagon:12963967.00
ZMI-570:Toyota Landcruiser:10423379.00
LEY-826:Chevy Van:5522714.50
HNC-438:Bus Escolar:6444099.00
VGJ-861:Bus Escolar:12171659.00
RBD-416:Range Rover:9914519.00
WLK-004:Jeep Cherokee:13503761.00
ZYU-389:Caprice Classic:14441042.00
EIO-842:Camión Ford 350:9564707.00
JPO-420:Camión Ford 350:5105324.50
MKG-580:Sedan:13580038.00
AQE-851:Chevy Van:10543566.00
LDP-940:Chevy Van:5570206.50
QQF-962:Camión Ford 350:6105589.50
QJR-545:Ford Mustang 65:8450482.00
ENJ-769:Mazda Miata:10410512.00
BDY-410:Volvo Wagon:7253267.50
QLU-368:Ford pickup F100:9648163.00
GDV-661:Sedan:6635537.00
RNQ-241:Ford Mustang 65:8301344.50
IHY-421:Crown Victoria:8217233.50
PCF-206:Plymouth Cuda:10900180.00
VKY-550:Plymouth Cuda:8692995.00
QAO-018:Ford Mustang 65:10240517.00
ELZ-463:BMW 5 Series:8693709.00
KPM-420:Toyota Landcruiser:11627971.00
MPP-069:Ford pickup F100:8529609.00
ZXJ-188:Mitsubish Eclipse:11571520.00
IQL-998:Jeep Cherokee:6714952.50
KRU-674:Plymouth Cuda:12618678.00
AJI-736:Ford pickup F100:5385515.00
PKM-321:Bus Escolar:8664545.00
